  0%|          | 0/1504 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
`loss_type=None` was set in the config but it is unrecognised.Using the default loss: `ForCausalLMLoss`.
                                                   
{'loss': 2.0887, 'grad_norm': 111.62688446044922, 'learning_rate': 2e-05, 'mean_token_accuracy': 0.5554950833320618, 'epoch': 0.0}
{'loss': 0.3735, 'grad_norm': 3.776345729827881, 'learning_rate': 2.819148936170213e-06, 'mean_token_accuracy': 0.8817139267921448, 'epoch': 1.72}
{'loss': 0.3226, 'grad_norm': 4.150521755218506, 'learning_rate': 2.8058510638297875e-06, 'mean_token_accuracy': 0.890307605266571, 'epoch': 1.72}
{'loss': 0.2706, 'grad_norm': 4.290481090545654, 'learning_rate': 2.7925531914893617e-06, 'mean_token_accuracy': 0.9010767340660095, 'epoch': 1.72}
{'loss': 0.1847, 'grad_norm': 3.4660513401031494, 'learning_rate': 2.7792553191489364e-06, 'mean_token_accuracy': 0.9390597939491272, 'epoch': 1.72}
{'loss': 0.3513, 'grad_norm': 6.110021114349365, 'learning_rate': 2.765957446808511e-06, 'mean_token_accuracy': 0.8877245783805847, 'epoch': 1.72}
{'loss': 0.2414, 'grad_norm': 5.810108184814453, 'learning_rate': 2.7526595744680853e-06, 'mean_token_accuracy': 0.9029411673545837, 'epoch': 1.73}
{'loss': 0.5029, 'grad_norm': 6.259941577911377, 'learning_rate': 2.73936170212766e-06, 'mean_token_accuracy': 0.8529040217399597, 'epoch': 1.73}
{'loss': 0.2029, 'grad_norm': 2.632167100906372, 'learning_rate': 2.7260638297872346e-06, 'mean_token_accuracy': 0.9129480719566345, 'epoch': 1.73}
{'loss': 0.2342, 'grad_norm': 3.2958195209503174, 'learning_rate': 2.7127659574468084e-06, 'mean_token_accuracy': 0.9113608002662659, 'epoch': 1.73}
{'loss': 0.2983, 'grad_norm': 4.402099609375, 'learning_rate': 2.699468085106383e-06, 'mean_token_accuracy': 0.9050886034965515, 'epoch': 1.73}
{'loss': 0.4337, 'grad_norm': 4.507766246795654, 'learning_rate': 2.6861702127659577e-06, 'mean_token_accuracy': 0.8615664839744568, 'epoch': 1.73}
{'loss': 0.3445, 'grad_norm': 4.237924575805664, 'learning_rate': 2.672872340425532e-06, 'mean_token_accuracy': 0.8738629221916199, 'epoch': 1.73}
{'loss': 0.2292, 'grad_norm': 3.810713291168213, 'learning_rate': 2.6595744680851065e-06, 'mean_token_accuracy': 0.9409745931625366, 'epoch': 1.74}
{'loss': 0.5489, 'grad_norm': 6.364090919494629, 'learning_rate': 2.646276595744681e-06, 'mean_token_accuracy': 0.8335146903991699, 'epoch': 1.74}
{'loss': 0.1544, 'grad_norm': 3.1238019466400146, 'learning_rate': 2.6329787234042554e-06, 'mean_token_accuracy': 0.9428571462631226, 'epoch': 1.74}
{'loss': 0.3128, 'grad_norm': 3.9278950691223145, 'learning_rate': 2.61968085106383e-06, 'mean_token_accuracy': 0.8908829689025879, 'epoch': 1.74}
{'loss': 0.2955, 'grad_norm': 4.052768707275391, 'learning_rate': 2.6063829787234047e-06, 'mean_token_accuracy': 0.9043698310852051, 'epoch': 1.74}
{'loss': 0.2399, 'grad_norm': 5.348809719085693, 'learning_rate': 2.593085106382979e-06, 'mean_token_accuracy': 0.9078947305679321, 'epoch': 1.74}
{'loss': 0.2812, 'grad_norm': 4.036572456359863, 'learning_rate': 2.5797872340425536e-06, 'mean_token_accuracy': 0.9053646922111511, 'epoch': 1.74}
{'loss': 0.3668, 'grad_norm': 3.6217992305755615, 'learning_rate': 2.5664893617021282e-06, 'mean_token_accuracy': 0.8544509410858154, 'epoch': 1.74}
{'loss': 0.1791, 'grad_norm': 5.336348533630371, 'learning_rate': 2.553191489361702e-06, 'mean_token_accuracy': 0.9304932951927185, 'epoch': 1.75}
{'loss': 0.2949, 'grad_norm': 3.2515175342559814, 'learning_rate': 2.5398936170212767e-06, 'mean_token_accuracy': 0.9117330312728882, 'epoch': 1.75}
{'loss': 0.2295, 'grad_norm': 3.459473133087158, 'learning_rate': 2.5265957446808513e-06, 'mean_token_accuracy': 0.9287964701652527, 'epoch': 1.75}
{'loss': 0.3391, 'grad_norm': 3.7330894470214844, 'learning_rate': 2.5132978723404256e-06, 'mean_token_accuracy': 0.8840579986572266, 'epoch': 1.75}
{'loss': 0.3876, 'grad_norm': 5.159877777099609, 'learning_rate': 2.5e-06, 'mean_token_accuracy': 0.8716177344322205, 'epoch': 1.75}
{'loss': 0.3593, 'grad_norm': 5.0576934814453125, 'learning_rate': 2.4867021276595744e-06, 'mean_token_accuracy': 0.8886995911598206, 'epoch': 1.75}
{'loss': 0.2105, 'grad_norm': 2.7784805297851562, 'learning_rate': 2.473404255319149e-06, 'mean_token_accuracy': 0.9296362400054932, 'epoch': 1.75}
{'loss': 0.2299, 'grad_norm': 4.843742847442627, 'learning_rate': 2.4601063829787237e-06, 'mean_token_accuracy': 0.9310784935951233, 'epoch': 1.76}
{'loss': 0.5718, 'grad_norm': 6.349033832550049, 'learning_rate': 2.446808510638298e-06, 'mean_token_accuracy': 0.8108899593353271, 'epoch': 1.76}
{'loss': 0.2834, 'grad_norm': 3.892504930496216, 'learning_rate': 2.4335106382978726e-06, 'mean_token_accuracy': 0.8977048993110657, 'epoch': 1.76}
{'loss': 0.2692, 'grad_norm': 3.726915121078491, 'learning_rate': 2.420212765957447e-06, 'mean_token_accuracy': 0.9021592736244202, 'epoch': 1.76}
{'loss': 0.2833, 'grad_norm': 4.688778877258301, 'learning_rate': 2.4069148936170215e-06, 'mean_token_accuracy': 0.8998708128929138, 'epoch': 1.76}
{'loss': 0.1851, 'grad_norm': 4.002177715301514, 'learning_rate': 2.393617021276596e-06, 'mean_token_accuracy': 0.9377568960189819, 'epoch': 1.76}
{'loss': 0.0977, 'grad_norm': 3.140643835067749, 'learning_rate': 2.3803191489361704e-06, 'mean_token_accuracy': 0.962774932384491, 'epoch': 1.76}
{'loss': 0.2996, 'grad_norm': 3.67676043510437, 'learning_rate': 2.367021276595745e-06, 'mean_token_accuracy': 0.9055523872375488, 'epoch': 1.76}
{'loss': 0.2219, 'grad_norm': 3.4744374752044678, 'learning_rate': 2.3537234042553197e-06, 'mean_token_accuracy': 0.9325032830238342, 'epoch': 1.77}
{'loss': 0.1569, 'grad_norm': 4.255397796630859, 'learning_rate': 2.340425531914894e-06, 'mean_token_accuracy': 0.9614914655685425, 'epoch': 1.77}
{'loss': 0.3617, 'grad_norm': 6.909023761749268, 'learning_rate': 2.327127659574468e-06, 'mean_token_accuracy': 0.883221447467804, 'epoch': 1.77}
{'loss': 0.3919, 'grad_norm': 5.729135990142822, 'learning_rate': 2.3138297872340428e-06, 'mean_token_accuracy': 0.8790960311889648, 'epoch': 1.77}
{'loss': 0.1941, 'grad_norm': 3.970252752304077, 'learning_rate': 2.3005319148936174e-06, 'mean_token_accuracy': 0.9340000152587891, 'epoch': 1.77}
{'loss': 0.1446, 'grad_norm': 3.0561413764953613, 'learning_rate': 2.2872340425531916e-06, 'mean_token_accuracy': 0.9521410465240479, 'epoch': 1.77}
{'loss': 0.4709, 'grad_norm': 4.9547505378723145, 'learning_rate': 2.273936170212766e-06, 'mean_token_accuracy': 0.852780818939209, 'epoch': 1.77}
{'loss': 0.414, 'grad_norm': 5.3597846031188965, 'learning_rate': 2.2606382978723405e-06, 'mean_token_accuracy': 0.8472505211830139, 'epoch': 1.78}
{'loss': 0.2825, 'grad_norm': 4.175113201141357, 'learning_rate': 2.247340425531915e-06, 'mean_token_accuracy': 0.9089016318321228, 'epoch': 1.78}
{'loss': 0.2959, 'grad_norm': 4.832648754119873, 'learning_rate': 2.2340425531914894e-06, 'mean_token_accuracy': 0.9108847975730896, 'epoch': 1.78}
{'loss': 0.3481, 'grad_norm': 5.654542922973633, 'learning_rate': 2.220744680851064e-06, 'mean_token_accuracy': 0.8878080248832703, 'epoch': 1.78}
{'loss': 0.2887, 'grad_norm': 5.570045471191406, 'learning_rate': 2.2074468085106387e-06, 'mean_token_accuracy': 0.9102495908737183, 'epoch': 1.78}
{'loss': 0.1937, 'grad_norm': 3.4200479984283447, 'learning_rate': 2.194148936170213e-06, 'mean_token_accuracy': 0.9464524984359741, 'epoch': 1.78}
{'loss': 0.1575, 'grad_norm': 2.2217822074890137, 'learning_rate': 2.1808510638297876e-06, 'mean_token_accuracy': 0.9400631189346313, 'epoch': 1.78}
{'loss': 0.253, 'grad_norm': 4.245579719543457, 'learning_rate': 2.1675531914893618e-06, 'mean_token_accuracy': 0.9188690781593323, 'epoch': 1.78}
{'loss': 0.4527, 'grad_norm': 6.754303455352783, 'learning_rate': 2.1542553191489364e-06, 'mean_token_accuracy': 0.8538334369659424, 'epoch': 1.79}
{'loss': 0.266, 'grad_norm': 5.202303409576416, 'learning_rate': 2.140957446808511e-06, 'mean_token_accuracy': 0.9155688881874084, 'epoch': 1.79}
{'loss': 0.3107, 'grad_norm': 3.618910074234009, 'learning_rate': 2.1276595744680853e-06, 'mean_token_accuracy': 0.9078807234764099, 'epoch': 1.79}
{'loss': 0.3104, 'grad_norm': 6.0332207679748535, 'learning_rate': 2.1143617021276595e-06, 'mean_token_accuracy': 0.9026938080787659, 'epoch': 1.79}
{'loss': 0.3861, 'grad_norm': 8.180559158325195, 'learning_rate': 2.101063829787234e-06, 'mean_token_accuracy': 0.8919903039932251, 'epoch': 1.79}
{'loss': 0.3686, 'grad_norm': 4.954164028167725, 'learning_rate': 2.087765957446809e-06, 'mean_token_accuracy': 0.8743102550506592, 'epoch': 1.79}
{'loss': 0.3812, 'grad_norm': 4.488978385925293, 'learning_rate': 2.074468085106383e-06, 'mean_token_accuracy': 0.8861538171768188, 'epoch': 1.79}
{'loss': 0.2262, 'grad_norm': 3.2337517738342285, 'learning_rate': 2.0611702127659577e-06, 'mean_token_accuracy': 0.9248382449150085, 'epoch': 1.8}
{'loss': 0.3147, 'grad_norm': 9.220630645751953, 'learning_rate': 2.047872340425532e-06, 'mean_token_accuracy': 0.8838925957679749, 'epoch': 1.8}
{'loss': 0.3737, 'grad_norm': 4.907594680786133, 'learning_rate': 2.0345744680851066e-06, 'mean_token_accuracy': 0.8787535429000854, 'epoch': 1.8}
{'loss': 0.1955, 'grad_norm': 3.181116819381714, 'learning_rate': 2.021276595744681e-06, 'mean_token_accuracy': 0.9391447305679321, 'epoch': 1.8}
{'loss': 0.3591, 'grad_norm': 4.7674055099487305, 'learning_rate': 2.0079787234042555e-06, 'mean_token_accuracy': 0.873542070388794, 'epoch': 1.8}
{'loss': 0.4278, 'grad_norm': 3.357950448989868, 'learning_rate': 1.99468085106383e-06, 'mean_token_accuracy': 0.883965015411377, 'epoch': 1.8}
{'loss': 0.2841, 'grad_norm': 3.6769423484802246, 'learning_rate': 1.9813829787234043e-06, 'mean_token_accuracy': 0.9034907817840576, 'epoch': 1.8}
{'loss': 0.2549, 'grad_norm': 2.780669689178467, 'learning_rate': 1.968085106382979e-06, 'mean_token_accuracy': 0.9164785742759705, 'epoch': 1.8}
{'loss': 0.1169, 'grad_norm': 2.503938913345337, 'learning_rate': 1.954787234042553e-06, 'mean_token_accuracy': 0.9674502611160278, 'epoch': 1.81}
{'loss': 0.3797, 'grad_norm': 4.670421123504639, 'learning_rate': 1.941489361702128e-06, 'mean_token_accuracy': 0.8704358339309692, 'epoch': 1.81}
{'loss': 0.1289, 'grad_norm': 5.478207111358643, 'learning_rate': 1.9281914893617025e-06, 'mean_token_accuracy': 0.9570788145065308, 'epoch': 1.81}
{'loss': 0.1525, 'grad_norm': 4.658565044403076, 'learning_rate': 1.9148936170212767e-06, 'mean_token_accuracy': 0.9504185318946838, 'epoch': 1.81}
{'loss': 0.0897, 'grad_norm': 2.4109482765197754, 'learning_rate': 1.9015957446808512e-06, 'mean_token_accuracy': 0.9713239669799805, 'epoch': 1.81}
{'loss': 0.1691, 'grad_norm': 2.9211032390594482, 'learning_rate': 1.8882978723404258e-06, 'mean_token_accuracy': 0.9424321055412292, 'epoch': 1.81}
{'loss': 0.1893, 'grad_norm': 3.600656747817993, 'learning_rate': 1.8750000000000003e-06, 'mean_token_accuracy': 0.9227586388587952, 'epoch': 1.81}
{'loss': 0.3124, 'grad_norm': 15.376179695129395, 'learning_rate': 1.8617021276595745e-06, 'mean_token_accuracy': 0.8981912136077881, 'epoch': 1.82}
{'loss': 0.2539, 'grad_norm': 4.93041467666626, 'learning_rate': 1.8484042553191491e-06, 'mean_token_accuracy': 0.9123893976211548, 'epoch': 1.82}
{'loss': 0.1419, 'grad_norm': 2.9339170455932617, 'learning_rate': 1.8351063829787236e-06, 'mean_token_accuracy': 0.9581684470176697, 'epoch': 1.82}
{'loss': 0.3958, 'grad_norm': 5.859043121337891, 'learning_rate': 1.821808510638298e-06, 'mean_token_accuracy': 0.8771929740905762, 'epoch': 1.82}
{'loss': 0.2501, 'grad_norm': 3.5517733097076416, 'learning_rate': 1.8085106382978727e-06, 'mean_token_accuracy': 0.9277874231338501, 'epoch': 1.82}
{'loss': 0.3722, 'grad_norm': 5.363401889801025, 'learning_rate': 1.7952127659574469e-06, 'mean_token_accuracy': 0.8901215195655823, 'epoch': 1.82}
{'loss': 0.3373, 'grad_norm': 6.899904727935791, 'learning_rate': 1.7819148936170213e-06, 'mean_token_accuracy': 0.8936170339584351, 'epoch': 1.82}
{'loss': 0.2227, 'grad_norm': 5.55482816696167, 'learning_rate': 1.768617021276596e-06, 'mean_token_accuracy': 0.9274647831916809, 'epoch': 1.82}
{'loss': 0.1542, 'grad_norm': 3.6714282035827637, 'learning_rate': 1.7553191489361704e-06, 'mean_token_accuracy': 0.9486191272735596, 'epoch': 1.83}
{'loss': 0.1044, 'grad_norm': 2.240649461746216, 'learning_rate': 1.7420212765957448e-06, 'mean_token_accuracy': 0.9731225371360779, 'epoch': 1.83}
{'loss': 0.2593, 'grad_norm': 4.032138824462891, 'learning_rate': 1.7287234042553195e-06, 'mean_token_accuracy': 0.9143927097320557, 'epoch': 1.83}
{'loss': 0.2082, 'grad_norm': 4.969851493835449, 'learning_rate': 1.7154255319148937e-06, 'mean_token_accuracy': 0.9301164746284485, 'epoch': 1.83}
{'loss': 0.2186, 'grad_norm': 5.766238212585449, 'learning_rate': 1.7021276595744682e-06, 'mean_token_accuracy': 0.9219798445701599, 'epoch': 1.83}
{'loss': 0.206, 'grad_norm': 4.55228328704834, 'learning_rate': 1.6888297872340426e-06, 'mean_token_accuracy': 0.9171521067619324, 'epoch': 1.83}
{'loss': 0.1711, 'grad_norm': 3.5228400230407715, 'learning_rate': 1.6755319148936172e-06, 'mean_token_accuracy': 0.9378960728645325, 'epoch': 1.83}
{'loss': 0.5659, 'grad_norm': 4.824121475219727, 'learning_rate': 1.6622340425531917e-06, 'mean_token_accuracy': 0.8559950590133667, 'epoch': 1.84}
{'loss': 0.1562, 'grad_norm': 4.421842575073242, 'learning_rate': 1.648936170212766e-06, 'mean_token_accuracy': 0.9401574730873108, 'epoch': 1.84}
{'loss': 0.1398, 'grad_norm': 3.335991859436035, 'learning_rate': 1.6356382978723406e-06, 'mean_token_accuracy': 0.9519175887107849, 'epoch': 1.84}
{'loss': 0.3822, 'grad_norm': 4.31105899810791, 'learning_rate': 1.622340425531915e-06, 'mean_token_accuracy': 0.873868465423584, 'epoch': 1.84}
{'loss': 0.1755, 'grad_norm': 4.415639877319336, 'learning_rate': 1.6090425531914894e-06, 'mean_token_accuracy': 0.9406207799911499, 'epoch': 1.84}
{'loss': 0.11, 'grad_norm': 2.617255449295044, 'learning_rate': 1.595744680851064e-06, 'mean_token_accuracy': 0.9601040482521057, 'epoch': 1.84}
{'loss': 0.3712, 'grad_norm': 3.807523250579834, 'learning_rate': 1.5824468085106385e-06, 'mean_token_accuracy': 0.8739495873451233, 'epoch': 1.84}
{'loss': 0.1839, 'grad_norm': 3.0652694702148438, 'learning_rate': 1.5691489361702128e-06, 'mean_token_accuracy': 0.952212393283844, 'epoch': 1.84}
{'loss': 0.3999, 'grad_norm': 3.7569780349731445, 'learning_rate': 1.5558510638297874e-06, 'mean_token_accuracy': 0.8766828179359436, 'epoch': 1.85}
{'loss': 0.2399, 'grad_norm': 7.641103267669678, 'learning_rate': 1.5425531914893618e-06, 'mean_token_accuracy': 0.9386879205703735, 'epoch': 1.85}
{'loss': 0.3498, 'grad_norm': 6.50480842590332, 'learning_rate': 1.5292553191489363e-06, 'mean_token_accuracy': 0.9070891737937927, 'epoch': 1.85}
{'loss': 0.3021, 'grad_norm': 3.7708077430725098, 'learning_rate': 1.515957446808511e-06, 'mean_token_accuracy': 0.9084101319313049, 'epoch': 1.85}
{'loss': 0.4433, 'grad_norm': 5.608673095703125, 'learning_rate': 1.5026595744680852e-06, 'mean_token_accuracy': 0.8724279999732971, 'epoch': 1.85}
{'loss': 0.371, 'grad_norm': 4.828924655914307, 'learning_rate': 1.4893617021276596e-06, 'mean_token_accuracy': 0.8823860287666321, 'epoch': 1.85}
{'loss': 0.1967, 'grad_norm': 3.8292922973632812, 'learning_rate': 1.4760638297872342e-06, 'mean_token_accuracy': 0.9357990026473999, 'epoch': 1.85}
{'loss': 0.4225, 'grad_norm': 4.767626762390137, 'learning_rate': 1.4627659574468087e-06, 'mean_token_accuracy': 0.8702757954597473, 'epoch': 1.86}
{'loss': 0.3367, 'grad_norm': 4.152734279632568, 'learning_rate': 1.4494680851063831e-06, 'mean_token_accuracy': 0.8972746133804321, 'epoch': 1.86}
{'loss': 0.0976, 'grad_norm': 2.86506986618042, 'learning_rate': 1.4361702127659578e-06, 'mean_token_accuracy': 0.9654545187950134, 'epoch': 1.86}
{'loss': 0.2916, 'grad_norm': 3.1684467792510986, 'learning_rate': 1.422872340425532e-06, 'mean_token_accuracy': 0.901848316192627, 'epoch': 1.86}
{'loss': 0.3832, 'grad_norm': 5.104726791381836, 'learning_rate': 1.4095744680851064e-06, 'mean_token_accuracy': 0.8693333268165588, 'epoch': 1.86}
{'loss': 0.3235, 'grad_norm': 4.245012283325195, 'learning_rate': 1.3962765957446809e-06, 'mean_token_accuracy': 0.8809869289398193, 'epoch': 1.86}
{'loss': 0.2411, 'grad_norm': 5.5868730545043945, 'learning_rate': 1.3829787234042555e-06, 'mean_token_accuracy': 0.924119234085083, 'epoch': 1.86}
{'loss': 0.1179, 'grad_norm': 3.2756736278533936, 'learning_rate': 1.36968085106383e-06, 'mean_token_accuracy': 0.9581795930862427, 'epoch': 1.86}
{'loss': 0.2122, 'grad_norm': 3.4957499504089355, 'learning_rate': 1.3563829787234042e-06, 'mean_token_accuracy': 0.9254621267318726, 'epoch': 1.87}
{'loss': 0.2069, 'grad_norm': 3.022110939025879, 'learning_rate': 1.3430851063829788e-06, 'mean_token_accuracy': 0.9230769276618958, 'epoch': 1.87}
{'loss': 0.2741, 'grad_norm': 5.89703893661499, 'learning_rate': 1.3297872340425533e-06, 'mean_token_accuracy': 0.9154168963432312, 'epoch': 1.87}
{'loss': 0.3669, 'grad_norm': 6.078920841217041, 'learning_rate': 1.3164893617021277e-06, 'mean_token_accuracy': 0.879075288772583, 'epoch': 1.87}
{'loss': 0.0781, 'grad_norm': 2.355698585510254, 'learning_rate': 1.3031914893617024e-06, 'mean_token_accuracy': 0.9689067006111145, 'epoch': 1.87}
{'loss': 0.3066, 'grad_norm': 4.206088066101074, 'learning_rate': 1.2898936170212768e-06, 'mean_token_accuracy': 0.9030120372772217, 'epoch': 1.87}
{'loss': 0.2212, 'grad_norm': 6.57619571685791, 'learning_rate': 1.276595744680851e-06, 'mean_token_accuracy': 0.9248633980751038, 'epoch': 1.87}
{'loss': 0.3411, 'grad_norm': 3.7422311305999756, 'learning_rate': 1.2632978723404257e-06, 'mean_token_accuracy': 0.8781183362007141, 'epoch': 1.88}
{'loss': 0.2979, 'grad_norm': 4.546384811401367, 'learning_rate': 1.25e-06, 'mean_token_accuracy': 0.9074949622154236, 'epoch': 1.88}
{'loss': 0.1617, 'grad_norm': 4.18313455581665, 'learning_rate': 1.2367021276595745e-06, 'mean_token_accuracy': 0.943231463432312, 'epoch': 1.88}
{'loss': 0.1498, 'grad_norm': 3.2371408939361572, 'learning_rate': 1.223404255319149e-06, 'mean_token_accuracy': 0.9429747462272644, 'epoch': 1.88}
{'loss': 0.2909, 'grad_norm': 3.512338399887085, 'learning_rate': 1.2101063829787234e-06, 'mean_token_accuracy': 0.90625, 'epoch': 1.88}
{'loss': 0.3616, 'grad_norm': 4.7656474113464355, 'learning_rate': 1.196808510638298e-06, 'mean_token_accuracy': 0.8798424005508423, 'epoch': 1.88}
{'loss': 0.3376, 'grad_norm': 4.260533809661865, 'learning_rate': 1.1835106382978725e-06, 'mean_token_accuracy': 0.887252151966095, 'epoch': 1.88}
{'loss': 0.3222, 'grad_norm': 4.955944061279297, 'learning_rate': 1.170212765957447e-06, 'mean_token_accuracy': 0.9010238647460938, 'epoch': 1.88}
{'loss': 0.3852, 'grad_norm': 3.8421947956085205, 'learning_rate': 1.1569148936170214e-06, 'mean_token_accuracy': 0.8889476656913757, 'epoch': 1.89}
{'loss': 0.1194, 'grad_norm': 2.675715208053589, 'learning_rate': 1.1436170212765958e-06, 'mean_token_accuracy': 0.9664570093154907, 'epoch': 1.89}
{'loss': 0.5864, 'grad_norm': 6.108874320983887, 'learning_rate': 1.1303191489361703e-06, 'mean_token_accuracy': 0.8031980395317078, 'epoch': 1.89}
{'loss': 0.5016, 'grad_norm': 3.98313570022583, 'learning_rate': 1.1170212765957447e-06, 'mean_token_accuracy': 0.834461510181427, 'epoch': 1.89}
{'loss': 0.1025, 'grad_norm': 3.8338887691497803, 'learning_rate': 1.1037234042553193e-06, 'mean_token_accuracy': 0.9709887504577637, 'epoch': 1.89}
{'loss': 0.1299, 'grad_norm': 2.3815925121307373, 'learning_rate': 1.0904255319148938e-06, 'mean_token_accuracy': 0.9507042169570923, 'epoch': 1.89}
{'loss': 0.2706, 'grad_norm': 4.667338848114014, 'learning_rate': 1.0771276595744682e-06, 'mean_token_accuracy': 0.9059052467346191, 'epoch': 1.89}
{'loss': 0.2585, 'grad_norm': 3.1934659481048584, 'learning_rate': 1.0638297872340427e-06, 'mean_token_accuracy': 0.9309068322181702, 'epoch': 1.89}
{'loss': 0.3085, 'grad_norm': 5.944018363952637, 'learning_rate': 1.050531914893617e-06, 'mean_token_accuracy': 0.9012616276741028, 'epoch': 1.9}
{'loss': 0.2997, 'grad_norm': 5.109320163726807, 'learning_rate': 1.0372340425531915e-06, 'mean_token_accuracy': 0.8945963978767395, 'epoch': 1.9}
{'loss': 0.2939, 'grad_norm': 4.83630895614624, 'learning_rate': 1.023936170212766e-06, 'mean_token_accuracy': 0.9041479825973511, 'epoch': 1.9}
{'loss': 0.5797, 'grad_norm': 5.932498931884766, 'learning_rate': 1.0106382978723404e-06, 'mean_token_accuracy': 0.8141891956329346, 'epoch': 1.9}
{'loss': 0.1266, 'grad_norm': 2.784858465194702, 'learning_rate': 9.97340425531915e-07, 'mean_token_accuracy': 0.9571263194084167, 'epoch': 1.9}
{'loss': 0.2155, 'grad_norm': 2.7480721473693848, 'learning_rate': 9.840425531914895e-07, 'mean_token_accuracy': 0.9086092710494995, 'epoch': 1.9}
